"recipe_id","step_no","stage","action","paint","brand","mix","method_notes","confidence","source_tier","source_link"
"KR_LENSESGLOW_MIX_01","1","Prime","Prime","Rubber Black","AK Interactive","","Prime black for strong shadows","Low","C",""
"KR_LENSESGLOW_MIX_01","2","Base","Basecoat","Matt Red","AK Interactive","","Basecoat the lens/glow core. Keep edges neat.","Low","C",""
"KR_LENSESGLOW_MIX_01","3","Shade","Shade","Oblivion Black Wash","Two Thin Coats","","Glaze/shade toward the darker edge to add depth.","Low","C",""
"KR_LENSESGLOW_MIX_01","4","Highlight","Highlight","White","AK Interactive","","Highlight the hot zone and add a tiny hotspot dot. Keep it crisp.","Low","C",""
"KR_METALS_MIX_01","1","Prime","Prime","Rubber Black","AK Interactive","","Prime black for strong shadows","High","C",""
"KR_METALS_MIX_01","2","Base","Basecoat","Dark Gunmetal","Vallejo","","Basecoat evenly. Two thin coats beats one thick coat.","Low","C",""
"KR_METALS_MIX_01","3","Shade","Shade","Oblivion Black Wash","Two Thin Coats","","Shade/wash into recesses. Wick excess off flat areas.","Low","C",""
"KR_METALS_MIX_01","4","Highlight","Highlight","Blue Grey Pale","Vallejo","","Layer/edge highlight raised areas. Keep extremes small and controlled.","Low","C",""
"KR_UNIFORM_MIX_01","1","Prime","Prime","Rubber Black","AK Interactive","","Prime/undercoat for clean coverage and good contrast.","Low","C",""
"KR_UNIFORM_MIX_01","2","Base","Basecoat","Dark Grey","Vallejo","","Basecoat evenly. Two thin coats beats one thick coat.","Low","C",""
"KR_UNIFORM_MIX_01","3","Shade","Shade","Oblivion Black Wash","Two Thin Coats","","Shade/wash into recesses. Wick excess off flat areas.","Low","C",""
"KR_UNIFORM_MIX_01","4","Highlight","Highlight","Blue Grey Pale","Vallejo","","Layer/edge highlight raised areas. Keep extremes small and controlled.","Low","C",""
"KR_UNIFORMCLO_MIX_01","1","Prime","Prime","Rubber Black","AK Interactive","","Prime black for strong shadows","High","C",""
"KR_UNIFORMCLO_MIX_01","2","Base","Basecoat","Dark Grey","Vallejo","","Basecoat evenly. Two thin coats beats one thick coat.","Low","C",""
"KR_UNIFORMCLO_MIX_01","3","Shade","Shade","Oblivion Black Wash","Two Thin Coats","","Shade/wash into recesses. Wick excess off flat areas.","Low","C",""
"KR_UNIFORMCLO_MIX_01","4","Highlight","Highlight","Blue Grey Pale","Vallejo","","Layer/edge highlight raised areas. Keep extremes small and controlled.","Low","C",""
"KR_WEAPONS_MIX_01","1","Prime","Prime","Rubber Black","AK Interactive","","Prime black for strong shadows","Low","C",""
"KR_WEAPONS_MIX_01","2","Base","Basecoat","Rubber Black","AK Interactive","","Basecoat evenly. Two thin coats beats one thick coat.","Low","C",""
"KR_WEAPONS_MIX_01","3","Shade","Shade","Oblivion Black Wash","Two Thin Coats","","Shade/wash into recesses. Wick excess off flat areas.","Low","C",""
"KR_WEAPONS_MIX_01","4","Highlight","Highlight","Administratum Grey","Citadel","","Layer/edge highlight raised areas. Keep extremes small and controlled.","Low","C",""
"KR_WOOD_MIX_01","1","Prime","Prime","Rubber Black","AK Interactive","","Prime black for strong shadows","High","C",""
"KR_WOOD_MIX_01","2","Base","Basecoat","Anthracite Grey","AK Interactive","","Basecoat evenly. Two thin coats beats one thick coat.","Low","C",""
"KR_WOOD_MIX_01","3","Shade","Shade","Oblivion Black Wash","Two Thin Coats","","Shade/wash into recesses. Wick excess off flat areas.","Low","C",""
"KR_WOOD_MIX_01","4","Highlight","Highlight","Blue Grey Pale","Vallejo","","Layer/edge highlight raised areas. Keep extremes small and controlled.","Low","C",""
"NE_AGED_METALS_MIX_01","1","Base","Basecoat","Silver Grey","AK Interactive","","Metal base","High","B",""
"NE_AGED_METALS_MIX_01","2","Shade","Shade","Oblivion Black Wash","Two Thin Coats","","Deepen recesses","High","B",""
"NE_AGED_METALS_MIX_01","3","Tint","Shade","Battle Mud Wash","Two Thin Coats","","Warm grime tint","High","B",""
"NE_AGED_METALS_MIX_01","4","Highlight","Highlight","Silver Grey","AK Interactive","","Bright points","High","B",""
"NE_ARMOUR_MIX_01","1","Prime","Prime","Rubber Black","AK Interactive","","Black primer deepens recesses","High","C",""
"NE_ARMOUR_MIX_01","2","Prime","Zenithal","White","AK Interactive","","Optional: dust from above to guide highlights","Medium","C",""
"NE_ARMOUR_MIX_01","3","Base","Basecoat","Silver Grey","AK Interactive","","Smooth thin coats; keep texture minimal","High","C",""
"NE_ARMOUR_MIX_01","4","Shade","Recess shade","Oblivion Black Wash","Two Thin Coats","","Pin-wash recesses; keep flats clean","High","C",""
"NE_ARMOUR_MIX_01","5","Layer","Layer","Silver Grey","AK Interactive","","Re-establish midtone on panels","High","C",""
"NE_ARMOUR_MIX_01","6","Highlight","Highlight","Silver Grey","AK Interactive","","Build highlights on upper volumes","High","C",""
"NE_ARMOUR_MIX_01","7","Edge","Edge highlight","Bold Titanium White","Pro Acryl","","Thin edge lines; corners get tiny points","Medium","C",""
"NE_ARMOUR_MIX_01","8","Optional","Glaze","Lime Green","Vallejo","","Optional glaze to unify tone","Medium","C",""
"NE_BASES_MIX_01","1","Base","Texture","Texture Paste (any)","Generic","","Apply texture; let dry fully","High","C",""
"NE_BASES_MIX_01","2","Base","Basecoat","Grey-Blue","AK Interactive","","Base ground","High","C",""
"NE_BASES_MIX_01","3","Shade","Shade","Oblivion Black Wash","Two Thin Coats","","Shade recesses","High","C",""
"NE_BASES_MIX_01","4","Highlight","Drybrush","Bright Pale Yellow","Pro Acryl","","Drybrush raised texture","High","C",""
"NE_BASES_MIX_01","5","Finish","Rim","Transparent Black","Pro Acryl","","Clean rim finish","High","C",""
"NE_CLOTH_MIX_01","1","Prime","Prime","Rubber Black","AK Interactive","","Any primer is fine","High","C",""
"NE_CLOTH_MIX_01","2","Base","Basecoat","Skeleton Bone","Vallejo","","Base cloth; thin coats","High","C",""
"NE_CLOTH_MIX_01","3","Shade","Shade","Archaic Sepia Wash","Two Thin Coats","","Shade folds; keep it clean","High","C",""
"NE_CLOTH_MIX_01","4","Highlight","Highlight","Skeleton Bone","Vallejo","","Re-layer raised folds","High","C",""
"NE_CLOTH_MIX_01","5","Edge","Edge highlight","Bold Titanium White","Pro Acryl","","Final fold edges","Medium","C",""
"NE_DETAILS_MIX_01","1","Base","Basecoat","Skeleton Bone","Vallejo","","Parchment/bone base","High","C",""
"NE_DETAILS_MIX_01","2","Shade","Shade","Archaic Sepia Wash","Two Thin Coats","","Warm tint; wick excess","High","C",""
"NE_DETAILS_MIX_01","3","Highlight","Edge highlight","Bold Titanium White","Pro Acryl","","Final sharp edges","Medium","C",""
"NE_DETAILS_MIX_01","4","Base","Basecoat","Matt Red","AK Interactive","","Wax seals base (if present)","Medium","C",""
"NE_DETAILS_MIX_01","5","Highlight","Highlight","Sanguine Scarlet","Two Thin Coats","","Seal highlight","Low","C",""
"NE_GLOW_MIX_01","1","Base","Undercoat","Bold Titanium White","Pro Acryl","","Bright undercoat is the trick","High","B",""
"NE_GLOW_MIX_01","2","Glow","Glaze","Ray Gun Glow","Two Thin Coats","","Thin coats; let it pool slightly in recesses","High","B",""
"NE_GLOW_MIX_01","3","Highlight","Highlight","Lime Green","Vallejo","","Hit edges/cores","High","B",""
"NE_GLOW_MIX_01","4","Edge","Dot highlight","Bold Titanium White","Pro Acryl","","Tiny dots at brightest points","High","B",""
"NE_LEATHER_MIX_01","1","Prime","Prime","Rubber Black","AK Interactive","","Any primer is fine","High","C",""
"NE_LEATHER_MIX_01","2","Base","Basecoat","Dark Green Brown","Pro Acryl","","Leather base","High","C",""
"NE_LEATHER_MIX_01","3","Shade","Shade","Battle Mud Wash","Two Thin Coats","","Controlled shade","High","C",""
"NE_LEATHER_MIX_01","4","Highlight","Edge highlight","Skeleton Bone","Vallejo","","Edges/corners","Medium","C",""
"NE_LENSES_MIX_01","1","Base","Basecoat","Dark Green Brown","Pro Acryl","","Keep within lens shape","High","C",""
"NE_LENSES_MIX_01","2","Layer","Layer","Lime Green","Vallejo","","Lower/front area","High","C",""
"NE_LENSES_MIX_01","3","Edge","Dot highlight","Bold Titanium White","Pro Acryl","","Tiny dot","High","C",""
"NE_LENSES_MIX_01","4","Optional","Finish","Polyurethane Gloss Varnish","Vallejo","","Optional gloss pop","Low","C",""
"NE_METALS_MIX_01","1","Prime","Prime","Rubber Black","AK Interactive","","Black primer helps metallic depth","High","B",""
"NE_METALS_MIX_01","2","Prime","Prime","Rubber Black","AK Interactive","","Black helps metallic coverage","High","C",""
"NE_METALS_MIX_01","3","Base","Basecoat","Silver Grey","AK Interactive","","Smooth metallic base","High","C",""
"NE_METALS_MIX_01","4","Base","Basecoat","Silver Grey","AK Interactive","","Smooth metallic coat","High","B",""
"NE_METALS_MIX_01","5","Shade","Shade","Oblivion Black Wash","Two Thin Coats","","Controlled shade; wick excess from flats","High","C",""
"NE_METALS_MIX_01","6","Shade","Shade","Oblivion Black Wash","Two Thin Coats","","Controlled shade; wick excess","High","B",""
"NE_METALS_MIX_01","7","Highlight","Highlight","Silver Grey","AK Interactive","","Edges + bright points","High","B",""
"NE_METALS_MIX_01","8","Highlight","Highlight","Silver Grey","AK Interactive","","Edges + bright points","High","C",""
"NE_WEAPONS_MIX_01","1","Prime","Prime","Rubber Black","AK Interactive","","Black primer is the base","High","C",""
"NE_WEAPONS_MIX_01","2","Base","Basecoat","Transparent Black","Pro Acryl","","Reinforce clean black","High","C",""
"NE_WEAPONS_MIX_01","3","Highlight","Edge highlight","Grey-Blue","AK Interactive","","Thin edge lines","High","C",""
"NE_WEAPONS_MIX_01","4","Edge","Final points","Stone Grey","Vallejo","","Tiny points only","Low","C",""
"ORK_ARMOUR_MIX_01","1","Prime","Prime","Rubber Black","AK Interactive","","Black primer deepens recesses","High","C",""
"ORK_ARMOUR_MIX_01","2","Prime","Zenithal","White","AK Interactive","","Optional: dust from above to guide highlights","Medium","C",""
"ORK_ARMOUR_MIX_01","3","Base","Basecoat","Silver Grey","AK Interactive","","Smooth thin coats; keep texture minimal","High","C",""
"ORK_ARMOUR_MIX_01","4","Shade","Recess shade","Battle Mud Wash","Two Thin Coats","","Pin-wash recesses; keep flats clean","High","C",""
"ORK_ARMOUR_MIX_01","5","Layer","Layer","Silver Grey","AK Interactive","","Re-establish midtone on panels","High","C",""
"ORK_ARMOUR_MIX_01","6","Highlight","Highlight","Silver Grey","AK Interactive","","Build highlights on upper volumes","High","C",""
"ORK_ARMOUR_MIX_01","7","Edge","Edge highlight","Bold Titanium White","Pro Acryl","","Thin edge lines; corners get tiny points","Medium","C",""
"ORK_BASES_MIX_01","1","Base","Texture","Texture Paste (any)","Generic","","Apply texture; let dry fully","High","C",""
"ORK_BASES_MIX_01","2","Base","Basecoat","Grey-Blue","AK Interactive","","Base ground","High","C",""
"ORK_BASES_MIX_01","3","Shade","Shade","Oblivion Black Wash","Two Thin Coats","","Shade recesses","High","C",""
"ORK_BASES_MIX_01","4","Highlight","Drybrush","Bright Pale Yellow","Pro Acryl","","Drybrush raised texture","High","C",""
"ORK_BASES_MIX_01","5","Finish","Rim","Transparent Black","Pro Acryl","","Clean rim finish","High","C",""
"ORK_CHECKS_MIX_01","1","Prep","Guide lines","Blue Grey Pale","Vallejo","","Optional: draw grid lightly","High","B",""
"ORK_CHECKS_MIX_01","2","Base","Block in","Bold Titanium White","Pro Acryl","","Paint the white squares first","High","B",""
"ORK_CHECKS_MIX_01","3","Fill","Block in","Transparent Black","Pro Acryl","","Fill alternating squares","High","B",""
"ORK_CHECKS_MIX_01","4","Cleanup","Tidy edges","Bold Titanium White","Pro Acryl","","Sharpen edges","High","B",""
"ORK_CLOTH_MIX_01","1","Prime","Prime","Rubber Black","AK Interactive","","Any primer is fine","High","C",""
"ORK_CLOTH_MIX_01","2","Base","Basecoat","Skeleton Bone","Vallejo","","Base cloth; thin coats","High","C",""
"ORK_CLOTH_MIX_01","3","Shade","Shade","Archaic Sepia Wash","Two Thin Coats","","Shade folds; keep it clean","High","C",""
"ORK_CLOTH_MIX_01","4","Highlight","Highlight","Skeleton Bone","Vallejo","","Re-layer raised folds","High","C",""
"ORK_CLOTH_MIX_01","5","Edge","Edge highlight","Bold Titanium White","Pro Acryl","","Final fold edges","Medium","C",""
"ORK_DETAILS_MIX_01","1","Base","Basecoat","Skeleton Bone","Vallejo","","Parchment/bone base","High","C",""
"ORK_DETAILS_MIX_01","2","Shade","Shade","Archaic Sepia Wash","Two Thin Coats","","Warm tint; wick excess","High","C",""
"ORK_DETAILS_MIX_01","3","Highlight","Edge highlight","Bold Titanium White","Pro Acryl","","Final sharp edges","Medium","C",""
"ORK_DETAILS_MIX_01","4","Base","Basecoat","Matt Red","AK Interactive","","Wax seals base (if present)","Medium","C",""
"ORK_DETAILS_MIX_01","5","Highlight","Highlight","Sanguine Scarlet","Two Thin Coats","","Seal highlight","Low","C",""
"ORK_LEATHER_MIX_01","1","Prime","Prime","Rubber Black","AK Interactive","","Any primer is fine","High","C",""
"ORK_LEATHER_MIX_01","2","Base","Basecoat","Dark Green Brown","Pro Acryl","","Leather base","High","C",""
"ORK_LEATHER_MIX_01","3","Shade","Shade","Battle Mud Wash","Two Thin Coats","","Controlled shade","High","C",""
"ORK_LEATHER_MIX_01","4","Highlight","Edge highlight","Skeleton Bone","Vallejo","","Edges/corners","Medium","C",""
"ORK_LENSES_MIX_01","1","Base","Basecoat","Matt Red","AK Interactive","","Keep within lens shape","High","C",""
"ORK_LENSES_MIX_01","2","Layer","Layer","Sanguine Scarlet","Two Thin Coats","","Lower/front area","High","C",""
"ORK_LENSES_MIX_01","3","Edge","Dot highlight","Bold Titanium White","Pro Acryl","","Tiny dot","High","C",""
"ORK_LENSES_MIX_01","4","Optional","Finish","Polyurethane Gloss Varnish","Vallejo","","Optional gloss pop","Low","C",""
"ORK_METALS_MIX_01","1","Prime","Prime","Rubber Black","AK Interactive","","Black helps metallic coverage","High","C",""
"ORK_METALS_MIX_01","2","Base","Basecoat","Silver Grey","AK Interactive","","Smooth metallic base","High","C",""
"ORK_METALS_MIX_01","3","Shade","Shade","Oblivion Black Wash","Two Thin Coats","","Controlled shade; wick excess from flats","High","C",""
"ORK_METALS_MIX_01","4","Highlight","Highlight","Silver Grey","AK Interactive","","Edges + bright points","High","C",""
"ORK_RUST_METALS_MIX_01","1","Base","Basecoat","Silver Grey","AK Interactive","","Dark steel base","High","B",""
"ORK_RUST_METALS_MIX_01","2","Shade","Wash","Battle Mud Wash","Two Thin Coats","","Let it stain; grimy look","High","B",""
"ORK_RUST_METALS_MIX_01","3","Rust","Stipple","Dark Orange Brown","Pro Acryl","","Stipple into recesses/edges","High","B",""
"ORK_RUST_METALS_MIX_01","4","Highlight","Drybrush","Silver Grey","AK Interactive","","Light metallic catch on edges","High","B",""
"ORK_SKIN_MIX_01","1","Prime","Prime","Rubber Black","AK Interactive","","Deep shadows; zenithal optional","High","B",""
"ORK_SKIN_MIX_01","10","Highlight","Highlight","Lime Green","Vallejo","","Knuckles, face edges","High","B",""
"ORK_SKIN_MIX_01","11","Edge","Extreme highlight","Bright Pale Yellow","Pro Acryl","80/20 mix with highlight","Tiny final hits","High","B",""
"ORK_SKIN_MIX_01","12","Edge","Extreme highlight","Bright Pale Yellow","Pro Acryl","80/20 Lime Green + Bright Pale Yellow","Tiny final hits: knuckles/ears/lips","Medium","B",""
"ORK_SKIN_MIX_01","2","Prime","Prime","Rubber Black","AK Interactive","","Black primer helps deep shadows; zenithal optional","High","B",""
"ORK_SKIN_MIX_01","3","Base","Basecoat","Dark Green Brown","Pro Acryl","","2 thin coats","High","B",""
"ORK_SKIN_MIX_01","4","Base","Basecoat","Dark Green Brown","Pro Acryl","","2 thin coats; keep smooth","High","B",""
"ORK_SKIN_MIX_01","5","Shade","Shade","Athonian Camoshade","Citadel Classic","","All-over shade; wick pooling on flats","High","B",""
"ORK_SKIN_MIX_01","6","Shade","Shade","N/A","Generic","","All-over shade; wick pooling","High","B",""
"ORK_SKIN_MIX_01","7","Layer","Layer","Dark Green Brown","Pro Acryl","","Re-layer raised muscles; leave shade in recesses","High","B",""
"ORK_SKIN_MIX_01","8","Layer","Layer","Dark Green Brown","Pro Acryl","","Re-layer raised muscles","High","B",""
"ORK_SKIN_MIX_01","9","Highlight","Highlight","Lime Green","Vallejo","","Knuckles, nose, brows, top muscles","High","B",""
"ORK_WEAPONS_MIX_01","1","Prime","Prime","Rubber Black","AK Interactive","","Black primer is the base","High","C",""
"ORK_WEAPONS_MIX_01","2","Base","Basecoat","Transparent Black","Pro Acryl","","Reinforce clean black","High","C",""
"ORK_WEAPONS_MIX_01","3","Highlight","Edge highlight","Grey-Blue","AK Interactive","","Thin edge lines","High","C",""
"ORK_WEAPONS_MIX_01","4","Edge","Final points","Stone Grey","Vallejo","","Tiny points only","Low","C",""
"SM_DW_ARMOUR_MIX_01","1","Prime","Prime","Rubber Black","AK Interactive","","Prime for deep shadows and crisp edge highlights.","High","B",""
"SM_DW_ARMOUR_MIX_01","2","Base","Basecoat","Rubber Black","AK Interactive","","Re-establish a smooth black base (thin coats).","High","B",""
"SM_DW_ARMOUR_MIX_01","3","Shade","Shade","Nuln Oil","Citadel","Pin-wash only","Pin-wash recesses; avoid tinting all flat panels.","Medium","B",""
"SM_DW_ARMOUR_MIX_01","4","Highlight","Edge Highlight","Stone Grey","Vallejo","Fine: Vallejo Blue Grey Pale on sharpest points","Edge highlight; keep extremes tiny and controlled.","Medium","B",""
"SM_DW_BASES_MIX_01","1","Texture","Texture","Texture Paste (any)","Generic","","Apply texture; let fully dry.","High","B",""
"SM_DW_BASES_MIX_01","2","Base","Basecoat","XV-88","Citadel","Alt: Pro Acryl Dark Green Brown","Basecoat ground.","High","B",""
"SM_DW_BASES_MIX_01","3","Shade","Shade","Agrax Earthshade","Citadel","","Wash into texture; avoid rim pooling.","Medium","B",""
"SM_DW_BASES_MIX_01","4","Drybrush","Drybrush","Ushabti Bone","Citadel","","Drybrush highlights; keep rim clean.","Medium","B",""
"SM_DW_CLOTHROBES_MIX_01","1","Prime","Prime","Rubber Black","AK Interactive","","Prime for clean separation.","High","B",""
"SM_DW_CLOTHROBES_MIX_01","2","Base","Basecoat","Rakarth Flesh","Citadel","","Basecoat parchment/bone details; keep it smooth.","High","B",""
